local_date,local_time,altitude,temp,dewpoint,wind_speed_kmh,wind_dir_deg,pressure_hpa,THR_m_s,THS_m_s,PBLH_m,wind_dir
2025-02-17,15:00,798,-3.2,-11.2,17,94,925,0,0.0,872,E
2025-02-17,15:00,904,-3.5,-14.0,16,96,913,0,0.0,872,E
2025-02-17,15:00,1011,-3.2,-19.5,13,99,901,0,0.0,872,E
2025-02-17,15:00,1119,-3.1,-23.3,11,90,888,0,0.0,872,E
2025-02-17,15:00,1234,-3.0,-25.3,9,71,876,0,0.0,872,ENE
2025-02-17,15:00,1354,-3.0,-27.1,7,54,862,0,0.0,872,NE
2025-02-17,15:00,1477,-2.6,-29.0,6,17,849,0,0.0,872,NNE
2025-02-17,15:00,1597,-2.3,-30.1,8,347,836,0,0.0,872,NNW
2025-02-17,15:00,1724,-2.4,-30.0,10,329,823,0,0.0,872,NNW
2025-02-17,15:00,1858,-2.6,-27.2,14,325,809,0,0.0,872,NW
2025-02-17,15:00,1994,-3.1,-23.4,17,325,795,0,0.0,872,NW
2025-02-17,15:00,2138,-3.5,-21.8,19,325,781,0,0.0,872,NW
2025-02-17,15:00,2294,-4.1,-22.3,22,323,766,0,0.0,872,NW
2025-02-17,15:00,2458,-4.6,-23.2,24,322,750,0,0.0,872,NW
2025-02-17,15:00,2624,-5.3,-23.6,26,321,734,0,0.0,872,NW
2025-02-17,15:00,2806,-6.0,-24.2,27,320,717,0,0.0,872,NW
2025-02-17,15:00,3001,-6.9,-26.3,29,321,700,0,0.0,872,NW
2025-02-17,15:00,3218,-7.9,-30.7,30,323,680,0,0.0,872,NW
2025-02-17,15:00,3481,-9.3,-36.9,31,327,658,0,0.0,872,NNW
2025-02-17,15:00,3818,-11.4,-38.8,34,328,630,0,0.0,872,NNW
2025-02-17,15:00,4234,-14.3,-32.4,39,328,596,0,0.0,872,NNW
2025-02-17,15:00,4730,-17.7,-27.9,46,326,558,0,0.0,872,NW
2025-02-17,15:00,5314,-21.9,-28.9,54,325,516,0,0.0,872,NW
2025-02-17,15:00,5949,-26.8,-33.7,62,321,473,0,0.0,872,NW
2025-02-17,15:00,6580,-31.4,-38.8,71,322,433,0,0.0,872,NW
2025-02-17,15:00,7178,-35.8,-42.4,82,324,398,0,0.0,872,NW
2025-02-17,15:00,7700,-39.8,-46.7,91,326,368,0,0.0,872,NW
2025-02-17,16:00,9,4.4,-7.3,10,86,1021,19,0.22,911,E
2025-02-17,16:00,32,4.0,-7.3,14,85,1018,30,0.34,911,E
2025-02-17,16:00,75,3.5,-7.4,16,86,1013,39,0.43,911,E
2025-02-17,16:00,134,2.9,-7.5,16,86,1006,47,0.49,911,E
2025-02-17,16:00,205,2.2,-7.6,17,86,997,53,0.5,911,E
2025-02-17,16:00,288,1.4,-7.8,17,88,987,58,0.49,911,E
2025-02-17,16:00,384,0.4,-8.0,18,88,975,62,0.44,911,E
2025-02-17,16:00,485,-0.5,-8.2,18,90,963,65,0.37,911,E
2025-02-17,16:00,587,-1.5,-8.5,18,91,950,67,0.28,911,E
2025-02-17,16:00,694,-2.6,-8.9,18,92,938,69,0.16,911,E
2025-02-17,16:00,798,-3.5,-10.3,18,95,926,69,0.04,911,E
2025-02-17,16:00,904,-4.0,-12.8,17,101,913,0,0.0,911,E
2025-02-17,16:00,1011,-3.6,-18.1,13,110,901,0,0.0,911,ESE
2025-02-17,16:00,1119,-3.3,-22.9,8,100,889,0,0.0,911,E
2025-02-17,16:00,1233,-3.4,-25.1,6,77,876,0,0.0,911,ENE
2025-02-17,16:00,1354,-3.4,-26.8,5,48,863,0,0.0,911,NE
2025-02-17,16:00,1476,-3.1,-28.6,6,13,849,0,0.0,911,NNE
2025-02-17,16:00,1597,-2.9,-29.7,9,348,836,0,0.0,911,NNW
2025-02-17,16:00,1723,-2.9,-29.5,12,333,823,0,0.0,911,NNW
2025-02-17,16:00,1857,-3.1,-26.2,15,329,809,0,0.0,911,NNW
2025-02-17,16:00,1993,-3.5,-22.0,18,329,796,0,0.0,911,NNW
2025-02-17,16:00,2136,-4.0,-20.2,20,329,781,0,0.0,911,NNW
2025-02-17,16:00,2292,-4.5,-20.3,22,328,766,0,0.0,911,NNW
2025-02-17,16:00,2456,-5.0,-20.7,24,327,750,0,0.0,911,NNW
2025-02-17,16:00,2622,-5.5,-21.2,26,325,734,0,0.0,911,NW
2025-02-17,16:00,2804,-6.1,-22.9,28,324,718,0,0.0,911,NW
2025-02-17,16:00,2999,-6.8,-27.1,29,325,700,0,0.0,911,NW
2025-02-17,16:00,3217,-7.7,-33.3,30,327,681,0,0.0,911,NNW
2025-02-17,16:00,3480,-9.1,-38.4,31,329,658,0,0.0,911,NNW
2025-02-17,16:00,3816,-11.3,-37.5,35,329,630,0,0.0,911,NNW
2025-02-17,16:00,4234,-14.0,-30.3,41,326,596,0,0.0,911,NNW
2025-02-17,16:00,4730,-17.4,-26.5,49,325,558,0,0.0,911,NW
2025-02-17,16:00,5315,-21.7,-29.0,57,323,516,0,0.0,911,NW
2025-02-17,16:00,5951,-26.5,-34.4,66,322,473,0,0.0,911,NW
2025-02-17,16:00,6583,-31.1,-38.8,78,323,433,0,0.0,911,NW
2025-02-17,16:00,7182,-35.7,-43.1,86,325,398,0,0.0,911,NW
2025-02-17,16:00,7704,-39.9,-47.1,95,326,368,0,0.0,911,NW
2025-02-17,17:00,9,3.5,-7.2,11,79,1022,17,0.13,791,ENE
2025-02-17,17:00,32,3.2,-7.3,22,78,1019,27,0.19,791,ENE
2025-02-17,17:00,75,2.8,-7.4,24,77,1013,36,0.24,791,ENE
2025-02-17,17:00,134,2.4,-7.6,25,77,1006,43,0.27,791,ENE
2025-02-17,17:00,204,1.8,-7.5,25,77,997,48,0.27,791,ENE
2025-02-17,17:00,287,1.0,-7.4,25,79,987,52,0.26,791,E
2025-02-17,17:00,383,0.1,-7.5,23,85,975,56,0.22,791,E
2025-02-17,17:00,484,-0.8,-7.9,21,94,963,58,0.17,791,E
2025-02-17,17:00,586,-1.7,-8.4,21,99,951,59,0.1,791,E
2025-02-17,17:00,694,-2.6,-9.3,21,102,938,60,0.02,791,ESE
2025-02-17,17:00,798,-3.3,-11.5,20,105,926,0,0.0,791,ESE
2025-02-17,17:00,903,-3.4,-15.3,16,107,913,0,0.0,791,ESE
2025-02-17,17:00,1010,-3.0,-20.6,10,96,901,0,0.0,791,E
2025-02-17,17:00,1119,-3.2,-23.6,9,73,889,0,0.0,791,ENE
2025-02-17,17:00,1233,-3.2,-25.7,6,62,876,0,0.0,791,ENE
2025-02-17,17:00,1354,-2.8,-27.6,7,22,863,0,0.0,791,NNE
2025-02-17,17:00,1477,-2.4,-29.1,10,358,850,0,0.0,791,N
2025-02-17,17:00,1597,-2.3,-28.9,13,346,837,0,0.0,791,NNW
2025-02-17,17:00,1724,-2.5,-25.9,16,339,823,0,0.0,791,NNW
2025-02-17,17:00,1858,-2.8,-21.4,19,336,810,0,0.0,791,NNW
2025-02-17,17:00,1994,-3.2,-18.8,21,334,796,0,0.0,791,NNW
2025-02-17,17:00,2138,-3.6,-18.4,22,334,781,0,0.0,791,NNW
2025-02-17,17:00,2294,-4.1,-18.8,24,333,766,0,0.0,791,NNW
2025-02-17,17:00,2458,-4.6,-19.6,26,332,750,0,0.0,791,NNW
2025-02-17,17:00,2625,-4.9,-21.9,28,330,734,0,0.0,791,NNW
2025-02-17,17:00,2806,-5.4,-26.0,29,330,718,0,0.0,791,NNW
2025-02-17,17:00,3003,-6.2,-30.7,30,332,700,0,0.0,791,NNW
2025-02-17,17:00,3220,-7.3,-32.9,32,332,681,0,0.0,791,NNW
2025-02-17,17:00,3484,-8.9,-32.6,34,332,658,0,0.0,791,NNW
2025-02-17,17:00,3821,-11.2,-30.5,37,329,630,0,0.0,791,NNW
2025-02-17,17:00,4239,-13.9,-27.2,43,326,596,0,0.0,791,NW
2025-02-17,17:00,4735,-17.4,-25.8,51,323,558,0,0.0,791,NW
2025-02-17,17:00,5320,-21.7,-29.1,58,322,516,0,0.0,791,NW
2025-02-17,17:00,5956,-26.4,-34.1,68,322,473,0,0.0,791,NW
2025-02-17,17:00,6588,-31.0,-38.2,79,324,433,0,0.0,791,NW
2025-02-17,17:00,7188,-35.6,-42.1,87,326,398,0,0.0,791,NNW
2025-02-17,17:00,7710,-39.9,-46.8,95,327,368,0,0.0,791,NNW
2025-02-17,18:00,9,2.6,-6.3,12,76,1022,13,0.1,506,ENE
2025-02-17,18:00,32,2.4,-6.3,26,76,1019,20,0.15,506,ENE
2025-02-17,18:00,75,2.3,-6.5,29,77,1013,26,0.18,506,ENE
2025-02-17,18:00,133,2.0,-7.0,32,78,1006,31,0.18,506,ENE
2025-02-17,18:00,204,1.5,-7.6,32,80,997,34,0.16,506,E
2025-02-17,18:00,287,0.9,-7.9,31,85,987,37,0.13,506,E
2025-02-17,18:00,383,0.1,-8.0,28,91,975,38,0.06,506,E
2025-02-17,18:00,484,-0.8,-8.5,27,96,963,0,0.0,506,E
2025-02-17,18:00,586,-1.7,-9.0,27,98,951,0,0.0,506,E
2025-02-17,18:00,693,-2.6,-9.9,27,100,938,0,0.0,506,E
2025-02-17,18:00,797,-3.1,-12.2,24,105,926,0,0.0,506,ESE
2025-02-17,18:00,903,-3.1,-16.1,18,106,914,0,0.0,506,ESE
2025-02-17,18:00,1010,-3.0,-21.1,13,88,901,0,0.0,506,E
2025-02-17,18:00,1118,-3.1,-24.0,11,77,889,0,0.0,506,ENE
2025-02-17,18:00,1233,-2.8,-26.6,9,58,876,0,0.0,506,ENE
2025-02-17,18:00,1354,-2.5,-28.2,9,34,863,0,0.0,506,NNE
2025-02-17,18:00,1477,-2.2,-29.3,12,14,850,0,0.0,506,NNE
2025-02-17,18:00,1597,-2.1,-27.4,14,0,837,0,0.0,506,N
2025-02-17,18:00,1724,-2.4,-22.9,17,349,824,0,0.0,506,NNW
2025-02-17,18:00,1858,-2.8,-18.7,18,344,810,0,0.0,506,NNW
2025-02-17,18:00,1994,-3.1,-17.2,20,341,796,0,0.0,506,NNW
2025-02-17,18:00,2138,-3.5,-17.4,21,339,782,0,0.0,506,NNW
2025-02-17,18:00,2294,-3.9,-18.3,23,336,766,0,0.0,506,NNW
2025-02-17,18:00,2458,-4.1,-20.8,26,332,750,0,0.0,506,NNW
2025-02-17,18:00,2626,-4.3,-25.2,28,330,735,0,0.0,506,NNW
2025-02-17,18:00,2808,-4.9,-29.6,30,331,718,0,0.0,506,NNW
2025-02-17,18:00,3004,-5.8,-31.0,32,331,700,0,0.0,506,NNW
2025-02-17,18:00,3222,-7.0,-28.6,34,330,681,0,0.0,506,NNW
2025-02-17,18:00,3486,-8.8,-26.2,36,329,658,0,0.0,506,NNW
2025-02-17,18:00,3824,-11.0,-25.2,40,328,630,0,0.0,506,NNW
2025-02-17,18:00,4242,-13.7,-24.9,46,325,596,0,0.0,506,NW
2025-02-17,18:00,4738,-17.2,-25.4,53,322,558,0,0.0,506,NW
2025-02-17,18:00,5324,-21.7,-28.8,58,320,516,0,0.0,506,NW
2025-02-17,18:00,5960,-26.3,-33.2,67,324,473,0,0.0,506,NW
2025-02-17,18:00,6593,-30.7,-38.2,77,327,433,0,0.0,506,NNW
2025-02-17,18:00,7194,-35.3,-43.6,87,327,398,0,0.0,506,NNW
2025-02-17,18:00,7716,-39.6,-46.3,97,325,369,0,0.0,506,NW
2025-02-17,19:00,9,1.6,-5.7,12,85,1022,10,0.08,316,E
2025-02-17,19:00,32,1.4,-5.6,30,85,1019,14,0.12,316,E
2025-02-17,19:00,74,1.5,-5.8,32,86,1014,19,0.14,316,E
2025-02-17,19:00,133,1.8,-6.6,36,88,1006,22,0.12,316,E
2025-02-17,19:00,204,1.4,-7.4,37,89,998,23,0.08,316,E
2025-02-17,19:00,287,0.8,-7.9,37,92,987,24,0.0,316,E
2025-02-17,19:00,382,0.0,-8.3,34,97,976,0,0.0,316,E
2025-02-17,19:00,483,-0.8,-8.4,31,102,963,0,0.0,316,ESE
2025-02-17,19:00,585,-1.8,-8.8,30,104,951,0,0.0,316,ESE
2025-02-17,19:00,692,-2.7,-9.6,29,107,938,0,0.0,316,ESE
2025-02-17,19:00,797,-3.3,-11.3,27,112,926,0,0.0,316,ESE
2025-02-17,19:00,902,-3.4,-14.9,21,113,914,0,0.0,316,ESE
2025-02-17,19:00,1009,-3.2,-20.0,16,99,901,0,0.0,316,E
2025-02-17,19:00,1118,-3.4,-23.5,15,86,889,0,0.0,316,E
2025-02-17,19:00,1232,-3.3,-26.1,12,78,876,0,0.0,316,ENE
2025-02-17,19:00,1353,-2.9,-28.2,11,61,863,0,0.0,316,ENE
2025-02-17,19:00,1476,-2.6,-29.6,12,39,850,0,0.0,316,NE
2025-02-17,19:00,1596,-2.5,-28.0,15,25,837,0,0.0,316,NNE
2025-02-17,19:00,1723,-2.7,-23.1,17,13,824,0,0.0,316,NNE
2025-02-17,19:00,1857,-3.1,-18.5,18,4,810,0,0.0,316,N
2025-02-17,19:00,1993,-3.5,-16.6,18,357,796,0,0.0,316,N
2025-02-17,19:00,2136,-3.7,-16.8,20,350,782,0,0.0,316,N
2025-02-17,19:00,2292,-3.7,-18.5,23,342,766,0,0.0,316,NNW
2025-02-17,19:00,2457,-3.8,-22.5,26,337,751,0,0.0,316,NNW
2025-02-17,19:00,2624,-4.0,-28.1,29,334,735,0,0.0,316,NNW
2025-02-17,19:00,2806,-4.7,-31.1,31,334,718,0,0.0,316,NNW
2025-02-17,19:00,3003,-5.7,-29.0,33,333,700,0,0.0,316,NNW
2025-02-17,19:00,3221,-7.0,-25.6,34,332,681,0,0.0,316,NNW
2025-02-17,19:00,3485,-8.7,-23.5,36,331,658,0,0.0,316,NNW
2025-02-17,19:00,3823,-10.8,-22.7,40,330,630,0,0.0,316,NNW
2025-02-17,19:00,4242,-13.6,-22.9,46,325,596,0,0.0,316,NW
2025-02-17,19:00,4739,-17.1,-24.7,52,320,559,0,0.0,316,NW
2025-02-17,19:00,5325,-21.3,-28.8,59,320,516,0,0.0,316,NW
2025-02-17,19:00,5963,-25.6,-33.9,69,324,473,0,0.0,316,NW
2025-02-17,19:00,6598,-30.1,-40.3,81,327,433,0,0.0,316,NNW
2025-02-17,19:00,7200,-34.8,-44.2,90,326,398,0,0.0,316,NW
2025-02-17,19:00,7723,-39.4,-43.9,98,322,369,0,0.0,316,NW
2025-02-17,20:00,9,1.2,-6.1,11,90,1023,10,0.0,319,E
2025-02-17,20:00,32,1.1,-6.1,28,89,1020,15,0.0,319,E
2025-02-17,20:00,74,1.1,-6.4,31,89,1015,19,0.0,319,E
2025-02-17,20:00,133,1.4,-7.1,37,92,1008,22,0.0,319,E
2025-02-17,20:00,203,1.2,-7.5,39,94,999,24,0.0,319,E
2025-02-17,20:00,286,0.6,-7.9,38,97,989,24,0.0,319,E
2025-02-17,20:00,382,-0.1,-8.4,35,102,977,24,0.0,319,ESE
2025-02-17,20:00,483,-1.0,-8.8,32,105,965,23,0.0,319,ESE
2025-02-17,20:00,585,-1.9,-9.1,29,108,952,22,0.0,319,ESE
2025-02-17,20:00,692,-2.8,-9.3,27,112,940,19,0.0,319,ESE
2025-02-17,20:00,796,-3.7,-9.9,24,115,927,17,0.0,319,ESE
2025-02-17,20:00,902,-4.0,-12.5,20,122,915,14,0.0,319,ESE
2025-02-17,20:00,1008,-3.8,-16.9,13,121,903,10,0.0,319,ESE
2025-02-17,20:00,1117,-3.9,-21.7,10,103,890,10,0.0,319,ESE
2025-02-17,20:00,1231,-3.9,-25.3,9,88,878,10,0.0,319,E
2025-02-17,20:00,1352,-3.6,-27.7,7,67,864,10,0.0,319,ENE
2025-02-17,20:00,1474,-3.3,-29.7,8,39,851,10,0.0,319,NE
2025-02-17,20:00,1594,-3.0,-29.2,11,21,838,10,0.0,319,NNE
2025-02-17,20:00,1721,-3.1,-24.5,14,12,825,10,0.0,319,NNE
2025-02-17,20:00,1855,-3.5,-19.4,16,4,811,10,0.0,319,N
2025-02-17,20:00,1991,-3.9,-16.6,17,358,797,10,0.0,319,N
2025-02-17,20:00,2134,-4.2,-16.1,19,349,783,10,0.0,319,N
2025-02-17,20:00,2290,-4.3,-17.6,22,341,767,10,0.0,319,NNW
2025-02-17,20:00,2455,-4.3,-21.4,27,338,751,10,0.0,319,NNW
2025-02-17,20:00,2622,-4.5,-27.0,30,337,736,10,0.0,319,NNW
2025-02-17,20:00,2804,-5.1,-30.5,32,336,719,10,0.0,319,NNW
2025-02-17,20:00,3001,-6.0,-28.4,34,335,701,10,0.0,319,NNW
2025-02-17,20:00,3219,-7.3,-24.2,35,334,682,10,0.0,319,NNW
2025-02-17,20:00,3483,-9.0,-21.3,36,333,659,10,0.0,319,NNW
2025-02-17,20:00,3821,-11.2,-20.4,39,331,631,10,0.0,319,NNW
2025-02-17,20:00,4240,-13.9,-21.1,46,325,597,10,0.0,319,NW
2025-02-17,20:00,4738,-17.3,-23.7,51,320,559,10,0.0,319,NW
2025-02-17,20:00,5325,-21.3,-27.6,59,322,517,10,0.0,319,NW
2025-02-17,20:00,5964,-25.5,-34.0,68,327,473,10,0.0,319,NNW
2025-02-17,20:00,6599,-30.0,-40.1,77,328,433,10,0.0,319,NNW
2025-02-17,20:00,7202,-34.9,-42.1,85,326,398,10,0.0,319,NW
2025-02-17,20:00,7726,-39.3,-43.0,93,322,369,10,0.0,319,NW
2025-02-18,06:00,9,-1.0,-8.1,12,93,1022,10,0.12,227,E
2025-02-18,06:00,32,-1.3,-8.1,24,95,1019,11,0.17,227,E
2025-02-18,06:00,74,-1.6,-8.2,27,96,1014,15,0.18,227,E
2025-02-18,06:00,131,-1.5,-8.5,34,101,1006,16,0.12,227,E
2025-02-18,06:00,201,-1.0,-8.9,38,107,998,17,0.01,227,ESE
2025-02-18,06:00,284,-0.5,-9.4,39,110,987,0,0.0,227,ESE
2025-02-18,06:00,379,-0.4,-9.7,37,112,976,0,0.0,227,ESE
2025-02-18,06:00,480,-0.6,-9.9,34,113,963,0,0.0,227,ESE
2025-02-18,06:00,582,-1.0,-10.0,31,114,951,0,0.0,227,ESE
2025-02-18,06:00,690,-1.4,-10.6,28,116,938,0,0.0,227,ESE
2025-02-18,06:00,794,-1.6,-12.0,26,116,926,0,0.0,227,ESE
2025-02-18,06:00,900,-1.6,-14.8,23,114,914,0,0.0,227,ESE
2025-02-18,06:00,1008,-1.6,-18.8,21,110,902,0,0.0,227,ESE
2025-02-18,06:00,1117,-1.5,-23.4,20,104,889,0,0.0,227,ESE
2025-02-18,06:00,1232,-1.4,-27.8,18,97,876,0,0.0,227,E
2025-02-18,06:00,1354,-1.2,-30.4,16,90,863,0,0.0,227,E
2025-02-18,06:00,1477,-1.0,-29.0,14,78,850,0,0.0,227,ENE
2025-02-18,06:00,1598,-1.0,-25.7,12,60,837,0,0.0,227,ENE
2025-02-18,06:00,1726,-1.0,-22.3,12,43,824,0,0.0,227,NE
2025-02-18,06:00,1861,-1.1,-19.6,13,27,810,0,0.0,227,NNE
2025-02-18,06:00,1998,-1.2,-18.1,15,18,796,0,0.0,227,NNE
2025-02-18,06:00,2142,-1.5,-17.0,17,11,782,0,0.0,227,NNE
2025-02-18,06:00,2299,-2.1,-15.3,18,5,766,0,0.0,227,N
2025-02-18,06:00,2465,-2.8,-13.2,18,359,751,0,0.0,227,N
2025-02-18,06:00,2633,-3.8,-11.4,19,352,735,0,0.0,227,N
2025-02-18,06:00,2816,-4.9,-10.6,20,344,718,0,0.0,227,NNW
2025-02-18,06:00,3013,-6.1,-10.9,21,335,700,0,0.0,227,NNW
2025-02-18,06:00,3231,-7.5,-12.2,23,326,681,0,0.0,227,NW
2025-02-18,06:00,3495,-9.1,-13.8,25,320,658,0,0.0,227,NW
2025-02-18,06:00,3833,-11.1,-15.7,29,317,630,0,0.0,227,NW
2025-02-18,06:00,4252,-13.2,-19.3,34,318,596,0,0.0,227,NW
2025-02-18,06:00,4751,-15.9,-24.8,38,319,559,0,0.0,227,NW
2025-02-18,06:00,5340,-19.6,-27.1,44,320,516,0,0.0,227,NW
2025-02-18,06:00,5982,-24.0,-31.8,49,323,473,0,0.0,227,NW
2025-02-18,06:00,6620,-28.9,-37.9,51,324,433,0,0.0,227,NW
2025-02-18,06:00,7225,-34.3,-38.4,52,323,398,0,0.0,227,NW
2025-02-18,06:00,7750,-38.5,-41.7,59,315,369,0,0.0,227,NW
2025-02-18,07:00,9,-0.9,-8.0,12,100,1023,10,0.15,232,E
2025-02-18,07:00,32,-1.2,-7.9,25,100,1020,12,0.22,232,E
2025-02-18,07:00,74,-1.5,-8.0,28,102,1014,15,0.22,232,ESE
2025-02-18,07:00,131,-1.5,-8.3,35,106,1007,17,0.16,232,ESE
2025-02-18,07:00,201,-0.9,-9.0,40,112,998,18,0.03,232,ESE
2025-02-18,07:00,284,-0.1,-10.0,41,115,988,0,0.0,232,ESE
2025-02-18,07:00,380,-0.1,-10.8,39,118,976,0,0.0,232,ESE
2025-02-18,07:00,480,-0.3,-11.2,35,117,964,0,0.0,232,ESE
2025-02-18,07:00,583,-0.6,-11.3,32,117,952,0,0.0,232,ESE
2025-02-18,07:00,690,-1.0,-11.6,29,116,939,0,0.0,232,ESE
2025-02-18,07:00,795,-1.2,-12.9,27,117,927,0,0.0,232,ESE
2025-02-18,07:00,901,-1.3,-15.3,25,118,914,0,0.0,232,ESE
2025-02-18,07:00,1009,-1.3,-19.1,23,116,902,0,0.0,232,ESE
2025-02-18,07:00,1118,-1.1,-23.9,21,113,890,0,0.0,232,ESE
2025-02-18,07:00,1234,-1.0,-29.0,19,107,877,0,0.0,232,ESE
2025-02-18,07:00,1356,-0.9,-31.6,17,101,864,0,0.0,232,ESE
2025-02-18,07:00,1479,-0.7,-29.4,14,92,850,0,0.0,232,E
2025-02-18,07:00,1600,-0.6,-25.3,11,73,838,0,0.0,232,ENE
2025-02-18,07:00,1728,-0.7,-22.0,10,51,824,0,0.0,232,NE
2025-02-18,07:00,1863,-0.8,-19.5,11,32,810,0,0.0,232,NNE
2025-02-18,07:00,2000,-0.9,-17.7,13,21,797,0,0.0,232,NNE
2025-02-18,07:00,2145,-1.2,-16.0,15,12,782,0,0.0,232,NNE
2025-02-18,07:00,2303,-1.8,-13.7,17,6,767,0,0.0,232,N
2025-02-18,07:00,2468,-2.6,-11.5,18,0,751,0,0.0,232,N
2025-02-18,07:00,2637,-3.7,-10.2,18,354,735,0,0.0,232,N
2025-02-18,07:00,2820,-4.8,-10.1,19,346,718,0,0.0,232,NNW
2025-02-18,07:00,3017,-6.0,-10.9,20,336,701,0,0.0,232,NNW
2025-02-18,07:00,3235,-7.4,-12.4,22,328,681,0,0.0,232,NNW
2025-02-18,07:00,3500,-8.9,-14.0,25,322,658,0,0.0,232,NW
2025-02-18,07:00,3838,-10.8,-16.3,29,320,630,0,0.0,232,NW
2025-02-18,07:00,4258,-12.9,-20.4,34,321,597,0,0.0,232,NW
2025-02-18,07:00,4757,-15.7,-25.1,40,320,559,0,0.0,232,NW
2025-02-18,07:00,5347,-19.8,-26.2,45,320,516,0,0.0,232,NW
2025-02-18,07:00,5989,-24.2,-30.3,47,322,473,0,0.0,232,NW
2025-02-18,07:00,6628,-29.0,-37.2,46,323,433,0,0.0,232,NW
2025-02-18,07:00,7232,-34.5,-38.2,46,322,398,0,0.0,232,NW
2025-02-18,07:00,7756,-38.7,-42.1,52,317,369,0,0.0,232,NW
2025-02-18,08:00,9,-0.5,-7.8,12,100,1024,10,0.18,249,E
2025-02-18,08:00,32,-0.9,-7.8,21,102,1021,12,0.26,249,ESE
2025-02-18,08:00,74,-1.3,-7.8,24,103,1016,16,0.27,249,ESE
2025-02-18,08:00,132,-1.7,-8.0,30,106,1008,18,0.21,249,ESE
2025-02-18,08:00,201,-1.3,-8.8,37,113,1000,19,0.06,249,ESE
2025-02-18,08:00,284,-0.3,-10.1,38,117,989,0,0.0,249,ESE
2025-02-18,08:00,380,-0.1,-11.2,37,120,977,0,0.0,249,ESE
2025-02-18,08:00,480,-0.2,-12.5,34,121,965,0,0.0,249,ESE
2025-02-18,08:00,583,-0.4,-13.8,32,121,953,0,0.0,249,ESE
2025-02-18,08:00,690,-0.7,-14.7,29,119,940,0,0.0,249,ESE
2025-02-18,08:00,795,-1.0,-15.3,26,117,928,0,0.0,249,ESE
2025-02-18,08:00,902,-1.2,-16.4,24,117,916,0,0.0,249,ESE
2025-02-18,08:00,1010,-1.4,-18.6,23,117,903,0,0.0,249,ESE
2025-02-18,08:00,1119,-1.4,-22.0,21,116,891,0,0.0,249,ESE
2025-02-18,08:00,1234,-1.4,-26.6,19,113,878,0,0.0,249,ESE
2025-02-18,08:00,1356,-1.3,-31.3,17,106,865,0,0.0,249,ESE
2025-02-18,08:00,1479,-1.4,-32.5,15,100,851,0,0.0,249,E
2025-02-18,08:00,1600,-1.4,-29.1,12,92,838,0,0.0,249,E
2025-02-18,08:00,1728,-1.4,-24.8,10,71,825,0,0.0,249,ENE
2025-02-18,08:00,1862,-1.6,-21.8,9,47,811,0,0.0,249,NE
2025-02-18,08:00,2000,-1.8,-19.6,11,30,798,0,0.0,249,NNE
2025-02-18,08:00,2144,-2.0,-17.6,13,18,783,0,0.0,249,NNE
2025-02-18,08:00,2301,-2.5,-15.0,14,10,768,0,0.0,249,N
2025-02-18,08:00,2466,-3.2,-12.2,15,4,752,0,0.0,249,N
2025-02-18,08:00,2635,-4.1,-10.3,16,357,736,0,0.0,249,N
2025-02-18,08:00,2818,-5.2,-9.8,16,351,719,0,0.0,249,N
2025-02-18,08:00,3015,-6.4,-10.5,17,342,701,0,0.0,249,NNW
2025-02-18,08:00,3233,-7.7,-11.9,19,331,682,0,0.0,249,NNW
2025-02-18,08:00,3498,-9.2,-13.6,20,324,659,0,0.0,249,NW
2025-02-18,08:00,3836,-10.9,-16.3,24,324,631,0,0.0,249,NW
2025-02-18,08:00,4256,-12.9,-20.7,28,325,597,0,0.0,249,NW
2025-02-18,08:00,4757,-15.5,-24.6,36,327,559,0,0.0,249,NNW
2025-02-18,08:00,5348,-19.6,-25.8,41,323,517,0,0.0,249,NW
2025-02-18,08:00,5991,-24.2,-30.3,41,322,474,0,0.0,249,NW
2025-02-18,08:00,6630,-29.1,-36.7,40,321,433,0,0.0,249,NW
2025-02-18,08:00,7235,-34.4,-37.8,45,318,398,0,0.0,249,NW
2025-02-18,08:00,7760,-38.9,-42.7,53,314,369,0,0.0,249,NW
2025-02-18,09:00,9,0.4,-7.8,14,108,1023,10,0.2,302,ESE
2025-02-18,09:00,32,0.1,-7.8,23,108,1020,14,0.29,302,ESE
2025-02-18,09:00,74,-0.4,-7.8,27,109,1015,18,0.32,302,ESE
2025-02-18,09:00,132,-1.0,-8.0,29,110,1008,21,0.28,302,ESE
2025-02-18,09:00,202,-1.5,-8.4,32,112,999,22,0.16,302,ESE
2025-02-18,09:00,284,-0.7,-10.2,37,118,989,0,0.0,302,ESE
2025-02-18,09:00,380,-0.4,-11.4,38,122,977,0,0.0,302,ESE
2025-02-18,09:00,480,-0.4,-12.7,37,125,965,0,0.0,302,SE
2025-02-18,09:00,583,-0.5,-14.4,35,126,952,0,0.0,302,SE
2025-02-18,09:00,690,-0.6,-16.5,32,125,940,0,0.0,302,SE
2025-02-18,09:00,795,-0.6,-18.6,29,123,927,0,0.0,302,ESE
2025-02-18,09:00,902,-0.7,-20.5,27,120,915,0,0.0,302,ESE
2025-02-18,09:00,1010,-0.6,-22.7,25,117,903,0,0.0,302,ESE
2025-02-18,09:00,1119,-0.6,-25.8,23,114,890,0,0.0,302,ESE
2025-02-18,09:00,1235,-0.5,-30.2,21,111,878,0,0.0,302,ESE
2025-02-18,09:00,1357,-0.5,-33.0,18,106,864,0,0.0,302,ESE
